product_name,price_sale,price_original,discount_rate,category,brand,product_url,type,rating_count,crawled_at,Kích thước màn hình,Công nghệ màn hình,Camera sau,Camera trước,Chipset,Công nghệ NFC,Dung lượng RAM,Bộ nhớ trong,Pin,Thẻ SIM,Hệ điều hành,Độ phân giải màn hình,Tính năng màn hình,Loại CPU,Tương thích,Tần số quét,Kiểu màn hình,Quay video,Tính năng camera,Quay video trước,GPU,Hồng ngoại,Jack tai nghe 35,Hỗ trợ mạng,GPS,Khe cắm thẻ nhớ,Công nghệ sạc,Cổng sạc,Kích thước,Trọng lượng,Chất liệu mặt lưng,Chất liệu khung viền,Hệ thống làm mát,Tiện ích khác,Công nghệ âm thanh,Cảm biến vân tay,Các loại cảm biến,Tính năng đặc biệt,Wi-Fi,Bluetooth,Thời điểm ra mắt,"Chỉ số kháng nước, bụi",Công nghệ - Tiện ích,Cảm biến,Hãng sản xuất,Chất liệu,Tiện ích,,Loại card đồ họa,Loại RAM,Số khe ram,Ổ cứng,Cổng giao tiếp,Chip AI,Chất liệu tấm nền,Khe đọc thẻ nhớ,Chất liệu vỏ trên,Chất liệu vỏ dưới,Loại đèn bàn phím,Bảo mật,Webcam,Chất liệu vỏ màn hình,Nguồn,Tính năng khác,Socket,Loại màn hình,Lenovo Tab,Micro,Thời lượng sử dụng Pin,Phương thức điều khiển,Cổng kết nối,Công suất,Thời lượng pin,Tính năng,Số thiết bị kết nối cùng lúc,Thời gian sạc,Thao tác điều khiển,Chống nước,Kết nối,Ứng dụng kết nối,Phạm vi kết nối cho phép,Dung lượng pin,Loa,Phạm vi kết nối,Tính năng sạc,Định dạng âm thanh
Tai nghe chụp tai Alpha Works AW-LITE600,490000,490000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-chup-tai-alpha-works-aw-lite-600.html,Phu kien,5,2025-12-27 04:31:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220g,,,,,"03 chế độ EQ tối ưu sẵn: Balance, Vocal, Bass Boost dành cho trải nghiệm âm nhạc theo cách hoàn toàn riêng biệt.",,,,,,,,,,Alpha Works,,,,,,,,,,,,,,,,,,,,,,,,"Thời lượng pin lên đến 40 giờ giúp bạn thoải mái nghe nhạc, xem phim hay gọi điện cả ngày chỉ với một lần sạc
Đặc biệt, chỉ cần sạc 20 phút là bạn đã có ngay 3 giờ nghe nhạc liên tục, cực kỳ tiện lợi cho những ngày bận rộn.",,Type C,,,,,,,,,,,,,,,
Tai nghe Bluetooth True Wireless Havit TW905,390000,390000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw905.html,Phu kien,6,2025-12-27 04:31:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Havit,,,,,,,,,,,,,,,,,,,"Chế độ Gaming Mode
Chống ồn môi trường",,,,"Có
2 mic ENC",,,,,,,,,,,,,,"Tai nghe: 6 giờ
Hộp sạc: 27 giờ",,10 m,,
Tai nghe chụp tai có dây Gaming Havit H2002P,890000,890000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-gaming-havit-h2002p.html,Phu kien,1,2025-12-27 04:31:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Havit,,,,,,,,,,,,,,,,,,,,,,,Có,,,,,,,,,,,,,,,,,,
Tai nghe chụp tai Sennheiser HD 505,6490000,6490000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd-505.html,Phu kien,0,2025-12-27 04:31:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237g,,,,,Dynamic Driver,,,,,,,,,,Sennheiser,,,,,,,,,,,,,,,,,,,"Dải tần số: 12 Hz - 38.5 kHz
Trở kháng: 120 Ω
Mức áp suất âm thanh: 107.9 dB (1 kHz / 1 Vrms)
Jack cắm 1.8m có thể tháo rời",,,,,,,3.5mm,,,,,,,,,,,,,,,
Tai nghe Bluetooth chụp tai Edifier W800BT Pro,970000,970000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-chup-tai-edifier-w800bt-pro.html,Phu kien,0,2025-12-27 04:31:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chống ồn chủ động ANC
Âm thanh Hi-Res",,,,,,,,,,Edifier,,,,,,,,,,,,,,,,,,,Sạc nhanh,,,,Có,45 giờ,,,,,,,,,,,,,,,,,
Tai nghe Bluetooth Open Ear Earfun Clip,1590000,1590000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-bluetooth-earfun-clip-anc.html,Phu kien,0,2025-12-27 04:31:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66m x 48,3 x 28 mm","49,2g",,,,,Immersive 3D surround,,,,,,,,,,EarFun,,,,,,,,,,,,,,,,,,,"Game mode
Dual connect
Micro đàm thoại công nghệ giảm ồn",,,,Có (2 mic),40,Phím vật lý,Type C,,,,,,,,,,,,,,,
Tai nghe Bluetooth thể thao SoundPEATS Clip 1,0,0,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-clip-1.html,Phu kien,0,2025-12-27 04:31:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tai nghe: 5g,,,,,"Audio Dolby
Hi-Res Audio",,,,,,,,,,Soundpeats,,,,,,,,,,,,,,,,,,,"Cảm biến tự động dừng/phát nhạc khi đeo hoặc tháo
Kháng nước: IPX5",,,,Có,"Tai nghe: 8 giờ
Hộp sạc: 32 giờ",,,,,,,,,,,,,,,,,
Tai nghe Bluetooth True Wireless Ugreen Hitune T6 - WS200,890000,890000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-bluetooth-ugreen-t6.html,Phu kien,0,2025-12-27 04:31:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tai nghe: 3.6g,,,,,"Chống ồn chủ động ANC
Hi-Res Audio Wireless",,,,,,,,,,Ugreen,,,,,,,,,,,,,,,,,,,"Sạc nhanh
Kháng nước IPX5",,,,Có,"Tai nghe: 7 giờ
Hộp sạc: 30 giờ",Cảm ứng chạm,,,,,,,,,,,,,,,,
Tai nghe chụp tai Logitech H151,320000,320000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-chup-tai-logitech-h151.html,Phu kien,0,2025-12-27 04:31:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Logitech,,,,,,,,,,,,,,,,,,,,,,,,,,3.5mm,,,,,,,,,,,,,,,
Tai Nghe Gaming Có Dây Baseus Goplay 1 Plus Max,790000,790000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-co-day-baseus-goplay-1-plus-max.html,Phu kien,0,2025-12-27 04:31:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258g,,,,,7.1 Surround,,,,,,,,,,Baseus,,,,,,,,,,,,,,,,,,,Micro có thể tháo rời,,,,Có,,,3.5mm,,,,,,,,,,,,,,,
Tai nghe có dây Gaming Havit H2002E,590000,590000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-co-day-havit-h2002e.html,Phu kien,0,2025-12-27 04:31:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Havit,,,,,,,,,,,,,,,,,,,,,,,Có,,,3.5mm,,,,,,,,,,,,,,,
Tai nghe Gaming Asus Tuf H3,990000,990000,0%,Tai nghe,ASUS,https://cellphones.com.vn/tai-nghe-gaming-asus-tuf-h3.html,Phu kien,3,2025-12-27 04:31:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASUS,,,,,,,,,,,,,,,,,,,"Âm thanh vòm 7.1
Hỗ trợ đa nền tảng PC, Mac, PS5, Nintendo Switch, Xbox One, thiết bị di động.",,,,,,,3.5mm,,,,,,,,,,,,,,,
Tai nghe Bluetooth True Wireless Havit TW929,390000,390000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw929.html,Phu kien,0,2025-12-27 04:31:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Havit,,,,,,,,,,,,,,,,,,,"Tự động tắt nhạc khi tháo tai
Chống ồn môi trường ENC",,,,Có,,Cảm ứng chạm,,,,,,,,,,,,"Tai nghe: 8 giờ
Hộp sạc: 40 giờ",,10 m,,
Tai nghe Bluetooth EarFun Air 2 NC,990000,990000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-bluetooth-earfun-air-2-nc.html,Phu kien,0,2025-12-27 04:31:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1 x 47.5 x 25 mm,48 g,,,,,Âm thanh vòm 3D,,,,,,,,,,EarFun,,,,,,,,,,,,,,,,,,,"Hỗ trợ Google Fast Pair
Chuyển đổi liền mạch giữa hai thiết bị
Độ trễ thấp, tối ưu hóa trải nghiệm game & video",,,,Có (6 mic AI),"Tai nghe: 9 giờ
Hộp sạc: 31 giờ (Tắt ANC)",Cảm ứng chạm,,,,,,,,,,,,,,,,
Tai nghe có dây Gaming Havit FUXI-H7,1290000,1290000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-khong-day-havit-fuxi-h7.html,Phu kien,3,2025-12-27 04:31:56,,,,,,,,,750mAh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Havit,ABS + Cotton + Vải,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10 m,,
Tai nghe Bluetooth True Wireless Riversong Airfly T1,590000,590000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-bluetooth-riversong-airfly-t1.html,Phu kien,0,2025-12-27 04:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6 chế độ EQ
Chống ồn chủ động ANC",,,,,,,,,,Hãng khác,,,,,,,,,,,,,,,,,,,Màn hình hiển thị thông minh,,,,Có,"Tai nghe: 6 giờ
Hộp sạc: 30 giờ",Cảm ứng chạm,,,,,,,,,,,,,,,,
Tai nghe Bluetooth chụp tai EarFun Wave Life,990000,990000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-chup-tai-earfun-wave-life.html,Phu kien,0,2025-12-27 04:32:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.1 x 198.2 x 82.8 mm,264g,,,,,"Chống ồn chủ động ANC
Hi-Res Audio
Tùy chỉnh EQ",,,,,,,,,,EarFun,,,,,,,,,,,,,,,,,,,Tính năng kết nối đa điểm,,,,Có (4 micro + thuật toán AI),"Tắt ANC: 60 giờ
Bật ANC: 37 giờ",Cảm ứng chạm,,,,,,,,,,,,,,,,
Tai nghe chụp tai Gaming DareU EH733,790000,790000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-co-day-dareu-eh733.html,Phu kien,0,2025-12-27 04:32:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280 +/- 10g,,,,,Âm thanh giả lập 7.1,,,,,,,,,,DAREU,,,,,,,,,,,,,,,,,,,Trang bị đèn LED RGB,,,,Có,,,,,,,,,,,,,,,,,,
Tai nghe chụp tai Sennheiser HD 550,7490000,7490000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-chup-tai-sennheiser-hd-550.html,Phu kien,0,2025-12-27 04:32:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237g,,,,,,,,,,,,,,,Sennheiser,,,,,,,,,,,,,,,,,,,"Trang bị bộ chuyển đổi 150 Ohm
Hỗ trợ cáp balanced",,,,Có,,,3.5mm,,,,,,,,,,,,,,,
Tai nghe Bluetooth chụp tai Tronsmart Sounfii Q20s,790000,790000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-chup-tai-tronsmart-soundfii-q20s.html,Phu kien,0,2025-12-27 04:32:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186 x 181.9 x 82.3mm,249g,,,,,"Chống ồn chủ động
Hi-Res Audio
Exceptional Sound
2chế độ âm thanh
Tùy chỉnh EQ qua ứng dụng",,,,,,,,,,Tronsmart,,,,,,,,,,,,,,,,,,,"Đàm thoại rõ ràng
Transparency Mode",,,,Có,60 giờ (Tắt ANC),,3.5mm,,,,,,,,,,,,,,,
Tai nghe có dây Gaming Havit H2002E Pro,690000,690000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-co-day-havit-h2002e-pro.html,Phu kien,0,2025-12-27 04:32:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Havit,,,,,,,,,,,,,,,,,,,,,,,Có,,,3.5mm,,,,,,,,,,,,,,,
Tai nghe có dây Gaming Havit H2007U,620000,620000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-co-day-havit-h2007u.html,Phu kien,0,2025-12-27 04:32:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Havit,,,,,,,,,,,,,,,,,,,,,,,Có,,,,,,,,,,,,,,,,,,
Tai nghe Bluetooth chụp tai Trusmi BH01,650000,650000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-chup-tai-trusmi-bh01.html,Phu kien,0,2025-12-27 04:32:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chống ồn chủ động ANC
Hi-Fi Audio
Chống ồn môi trường ENC",,,,,,,,,,Trusmi,,,,,,,,,,,,,,,,,,,,,,,Có,50 giờ,,3.5mm,,,,,,,,,,,,,,,
Tai nghe Bluetooth chụp tai Baseus Bowie MH1 (ANC),1190000,1190000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-chup-tai-khong-day-baseus-bowie-mh1-anc.html,Phu kien,0,2025-12-27 04:32:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hi-Res Audio
Hi-Res Audio Wireless
Chống ồn chủ động ANC
Công nghệ ENC
SoundFit
SuperBass 2.0",,,,,,,,,,Baseus,,,,,,,,,,,,,,,,,,,,,,,Có,"Bật ANC: 55 giờ
Tắt ANC: 80 giờ",Nút bấm vật lý,,,,,,,,,,,,,,,,
Tai nghe Bluetooth True Wireless Baseus Bass EP10 NC,390000,390000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-bluetooth-true-wireless-baseus-bass-ep10-nc.html,Phu kien,0,2025-12-27 04:32:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chống ồn môi trường ENC
Chống ồn chủ động ANC
24 chế độ EQ",,,,,,,,,,Baseus,,,,,,,,,,,,,,,,,,,Chống nước: IPX5,,,,Có,"Tai nghe: 7 giờ
Hộp sạc: 41 giờ (Tắt ANC)","Cảm ứng chạm
Điều khiển qua ứng dụng",,,,,,,,,,,,,,,,
Tai nghe Bluetooth chụp tai OneOdio A70,890000,890000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-chup-tai-oneodio-a70.html,Phu kien,1,2025-12-27 04:32:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extra Bass,,,,,,,,,,Hãng khác,,,,,,,,,,,,,,,,,,,Công nghệ khử ồn CVC 8.0,,,,Có,,,,,,,,,,,,,,72 giờ,,10m,,
Tai nghe chụp tai OneOdio Pro 10,630000,630000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-chup-tai-oneodio-pro-10.html,Phu kien,5,2025-12-27 04:32:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hi-Res,,,,,,,,,,Hãng khác,,,,,,,,,,,,,,,,,,,,,,,Có,,Nút bấm vật lý,,,,,,,,,,,,,,,,
Tai nghe Bluetooth True Wireless OPPO Enco Buds2 Pro,1000000,1000000,0%,Tai nghe,OPPO,https://cellphones.com.vn/tai-nghe-bluetooth-oppo-enco-buds-2-pro.html,Phu kien,1,2025-12-27 04:32:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enco Master,,,,,,,,,,OPPO,Titan,,,,,,,,,,,,,,,,,,,,,,CóMic kép và thuật toán cuộc gọi rõ ràng AI,,Cảm ứng chạm,,,,,,,,,,,,,,10m,,
Tai nghe Bluetooth chụp tai Beats Solo 4,3990000,3990000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-chup-tai-beats-solo-4.html,Phu kien,0,2025-12-27 04:32:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lossless
Chế độ Âm Thanh Không Gian Cá Nhân Hóa",,,,,,,,,,Apple Chính hãng,,,,,,,,,,,,,,,,,,,Sạc nhanh,,,,Có,,,3.5mm,,,,,,,,,,,,,10 m,,
Tai nghe Bluetooth chụp tai Edifier Atom Max,950000,950000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-chup-tai-edifier-atom-max.html,Phu kien,2,2025-12-27 04:32:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chống ồn chủ động ANC
Âm thanh Hi-Res",,,,,,,,,,Edifier,,,,,,,,,,,,,,,,,,,Sạc nhanh,,,,Có,"Tắt ANC: 45 giờ
Bật ANC: 25 giờ",Nút bấm vật lý,,,,,,,,,,,,,,,,
Tai nghe Apple EarPods USB-C MYQY3ZA/A | Chính hãng Apple Việt Nam,540000,540000,0%,Tai nghe,Apple,https://cellphones.com.vn/tai-nghe-apple-earpods-myqy3za-a-type-c.html,Phu kien,0,2025-12-27 04:32:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Chính hãng,,,,,,,,,,,,,,,,,,,,,,,Có,,Nút bấm vật lý,Type C,,,,,,,,,,,,,,,
Tai nghe Bluetooth chụp tai JBL Live 770NC,4090000,4090000,0%,Tai nghe,JBL,https://cellphones.com.vn/tai-nghe-chup-tai-jbl-live-770nc.html,Phu kien,2,2025-12-27 04:33:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dài 9.2 cm - Rộng 7.5 cm - Cao 5.6 cm,256g,,,,,"JBL Signature Sound
Chống ồn chủ động ANC
Hi-Res Audio
Active Noise Cancelling
Ambient Aware
TalkThru
360 Reality Audio
JBL Spatial Sound",,,,,,,,,,JBL,,,,,,,,,,,,,,,,,,,,,,,"Có
4 micro","Thời gian phát nhạc tối đa khi tắt ANC 65 giờ
Thời gian đàm thoại tối đa 33 giờ",Cảm ứng chạm,3.5mm,,,,,,,,,,,,,,,
Tai nghe Bluetooth True Wireless Baseus Airgo 1 Ring,530000,530000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-bluetooth-baseus-airgo-1-ring.html,Phu kien,4,2025-12-27 04:33:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tai nghe: 4.5g,,,,,,,,,,,,,,,Baseus,,,,,,,,,,,,,,,,,,,Sạc nhanh,,,,Có,"Tai nghe: 6 giờ
Hộp sạc: 25 giờ",Cảm ứng chạm,,,,,,,,,,,,,,,,
Tai nghe Bluetooth thể thao HiFuture FutureMate Pro,590000,590000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-the-thao-hifuture-futuremate-pro.html,Phu kien,0,2025-12-27 04:33:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APTX Adaptive audio,,,,,,,,,,HiFuture,,,,,,,,,,,,,,,,,,,Chống ồn đàm thoại ENC,,,,Có,,,,,,,,,,,,,,,,10 m,,
Tai nghe Bluetooth chụp tai OneOdio A10,1390000,1390000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-chup-tai-oneodio-a10.html,Phu kien,0,2025-12-27 04:33:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chống ồn chủ động ANC,,,,,,,,,,Hãng khác,,,,,,,,,,,,,,,,,,,"Sạc nhanh
Xuyên âm",,,,Có,,,,,,,,,,,,,,,,10m,,
Tai nghe Bluetooth True Wireless HiFuture Yacht,590000,590000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-bluetooth-hifuture-yacht.html,Phu kien,0,2025-12-27 04:33:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chống ồn WNC,,,,,,,,,,HiFuture,,,,,,,,,,,,,,,,,,,,,,,Có,,,,,,,,,,,,,,,,10 m,,
Tai nghe Bluetooth chụp tai OneOdio Pro C,830000,830000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-chup-tai-oneodio-pro-c.html,Phu kien,2,2025-12-27 04:33:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hi-Res,,,,,,,,,,Hãng khác,,,,,,,,,,,,,,,,,,,,,,,Có,,,,,,,,,,,,,,,,10m,,
Tai nghe Bluetooth chụp tai HiFuture FutureTour,390000,390000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-chup-tai-hifuture-futuretour.html,Phu kien,5,2025-12-27 04:33:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chống ồn chủ động ANC,,,,,,,,,,HiFuture,,,,,,,,,,,,,,,,,,,Khử tiếng ồn đàm thoại,,,,Có,,,3.5mm,,,,,,,,,,,"Bật ANC: 25 giờ
Tắt ANC: 40 giờ",,10 m,,
Tai nghe chụp tai Logitech H340,550000,550000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-chup-tai-logitech-h340.html,Phu kien,0,2025-12-27 04:33:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Âm thanh nổi,,,,,,,,,,Logitech,,,,,,,,,,,,,,,,,,,Chống ồn đàm thoại,,,,Có,,,,,,,,,,,,,,,,,,
Tai nghe Bluetooth True Wireless Gaming Asus Rog Cetra SpeedNova,3990000,3990000,0%,Tai nghe,ASUS,https://cellphones.com.vn/tai-nghe-asus-rog-cetra-tws-speednova.html,Phu kien,2,2025-12-27 04:33:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chống ồn chủ động
Tuỳ chỉnh EQ/âm thanh 7.1",,,,,,,,,,ASUS,,,,,,,,,,,,,,,,,,,Sạc nhanh,,,,Có,,Cảm ứng chạm,,,,,,,,,,,,,,10 m,,
Tai nghe Bluetooth True Wireless Anker Soundcore P40i,990000,990000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-bluetooth-anker-soundcore-p40i.html,Phu kien,1,2025-12-27 04:33:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58g,,,,,Chống ồn chủ động ANC,,,,,,,,,,Anker,,,,,,,,,,,,,,,,,,,"Sạc nhanh
Chống nước IPX5",,,,"Có
6 micro","Tai nghe: Dùng 12 giờ
Hộp sạc: 60 giờ",Cảm ứng chạm,,,,,,,,,,,,,,,,
Tai nghe Bluetooth True Wireless Beats Solo Buds,1590000,1590000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-khong-day-beats-solo-buds.html,Phu kien,2,2025-12-27 04:33:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apple Chính hãng,,,,,,,,,,,,,,,,,,,Sạc nhanh,,,,Có,,,,,,,,,,,,,,,,10m,,
Tai nghe Bluetooth True Wireless Xiaomi Redmi Buds 6 Play,330000,330000,0%,Tai nghe,Xiaomi,https://cellphones.com.vn/tai-nghe-bluetooth-xiaomi-redmi-buds-6-play.html,Phu kien,40,2025-12-27 04:33:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tai nghe: 29.5 x 21.4 x 23.5mm
Hộp sạc: 61 x 50 x 24.6mm","Tai nghe: 5.3g
Hộp sạc: 42g",,,,,,,,,,,,,,,Xiaomi,,,,,,,,,,,,,,,,,,,Chống ồn môi trường ENC,,,,Có,"Tai nghe: 7.5 giờ
Hộp sạc: 36 giờ",Cảm ứng chạm,,,,,,,,,,,,,,,,
Tai nghe Bluetooth True Wireless Xiaomi Redmi Buds 5,720000,720000,0%,Tai nghe,Xiaomi,https://cellphones.com.vn/tai-nghe-khong-day-xiaomi-redmi-buds-5.html,Phu kien,17,2025-12-27 04:33:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tai nghe: 29.5 x 21.4 x 23.5mm
Hộp sạc: 61 x 50 x 24.6mm","Tai nghe: 5.3g mỗi bên
Hộp sạc: 31.4g",,,,,Hi-Fi,,,,,,,,,,Xiaomi,,,,,,,,,,,,,,,,,,,Chế độ chống ồn chủ động ANC,,,,"Có
2 micro","Tai nghe: 10 giờ
Hộp sạc: 40 giờ",Cảm ứng chạm,,,,,,,,,,,,,,,,
Tai nghe Bluetooth True Wireless OPPO Enco Buds 2,590000,590000,0%,Tai nghe,OPPO,https://cellphones.com.vn/tai-nghe-bluetooth-oppo-enco-buds-2.html,Phu kien,8,2025-12-27 04:33:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"codecSBC
codecAAC",,,,,,,,,,OPPO,,,,,,,,,,,,,,,,,,,"Game Mode
Chụp ảnh nhanh",,,,,,Cảm ứng chạm,,,,,,,,,,,,,,,,
Tai nghe Bluetooth thể thao SoundPEATS Wings2,510000,510000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-wings2.html,Phu kien,14,2025-12-27 04:34:00,,,,,JL6973D4,,,,,,,,,,,,,,,,,,,,,,,,"Tai nghe：50.8 × 36.45 × 27.7mm
Case sạc：81.79 × 61.3 × 33.53mm","Tai nghe：7.7g
Case sạc：71.8g",,,,,"codec SBC
codec AAC",,,,,,,,,,Soundpeats,,,,,,,,,,,,,,,,,,,Chống nước IPX4,,,,Có,"Tai nghe: 8 giờ
Hộp sạc: 30 giờ",Cảm ứng,,,,,,,,,,,,,,,,
Tai nghe Bluetooth True Wireless Havit TW969,199000,199000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-khong-day-havit-tw969.html,Phu kien,40,2025-12-27 04:34:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Havit,,,,,,,,,,,,,,,,,,,Game Mode,,,,Có + ENC,,Cảm ứng chạm,,,,,,,,,,,,"Tai nghe: 7.5 giờ
Hộp sạc: 23 giờ",,10m,,
Tai nghe có dây Gaming Havit H2015E,590000,590000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-co-day-havit-h2015e.html,Phu kien,1,2025-12-27 04:34:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90 x170 x 200 mm,313.7g,,,,,,,,,,,,,,,Havit,,,,,,,,,,,,,,,,,,,,,,,Có,,,3.5mm,,,,,,,,,,,,,,,
Tai nghe Bluetooth True Wireless Riversong Airfly L3,290000,290000,0%,Tai nghe,Khac,https://cellphones.com.vn/tai-nghe-nhet-tai-riversong-airfly-l3.html,Phu kien,0,2025-12-27 04:34:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,Type-C,,,,,,,Chống ồn môi trường ENC,,,,,5.3,,,,,Riversong,,,,,,,,,,,,,,,,,,,Âm thanh nổi 360 độ HD,,,,Có,"Tai nghe: 6 giờ
Hộp sạc: 30 giờ",Cảm ứng chạm,Type C,,,"Điều khiển giọng nói, Có mic đàm thoại",,,"hạm để phát/dừng nhạc, trả lời/kết thúc cuộc gọi
Chạm hai lần để chuyển bài hát
Chạm ba lần để tăng/giảm âm lượng
Nhấn giữ để từ chối cuộc gọi hoặc kích hoạt trợ lý ảo",,Không dây,,,,Màng loa: 13mm,,,
